,movie_id,title,content_type,genre_primary,genre_secondary,release_year,duration_minutes,rating,language,country_of_origin,imdb_rating,production_budget,box_office_revenue,number_of_seasons,number_of_episodes,is_netflix_original,added_to_platform,content_warning
651,movie_0652,Our Night,Movie,History,movie_0034,2015,102.0,TV-MA,English,USA,10.0,14939487.0,21771252.0,movie_0034,movie_0034,0,2024-10-15,1
652,movie_0653,House Story,Stand-up Comedy,Music,Sci-Fi,1993,334.0,TV-Y,English,South Korea,5.0,movie_0034,movie_0034,movie_0034,movie_0034,0,2025-06-05,0
653,movie_0654,Adventure Legend,Stand-up Comedy,Drama,Romance,2011,67.0,TV-Y,English,USA,6.5,movie_0034,movie_0034,movie_0034,movie_0034,0,2022-12-09,0
654,movie_0655,Hero Kingdom,Movie,Fantasy,Adventure,1995,166.0,TV-Y,English,USA,7.5,1537325.0,14483384.0,movie_0034,movie_0034,1,2022-11-10,0
655,movie_0656,Phoenix Ice,TV Series,Animation,movie_0034,2024,63.0,R,English,USA,4.9,movie_0034,movie_0034,6.0,132.0,1,2025-03-17,1
656,movie_0657,Battle Queen,Limited Series,Romance,movie_0034,2014,52.0,TV-14,English,South Korea,6.5,movie_0034,movie_0034,14.0,178.0,1,2024-08-04,0
657,movie_0658,Empire Love,TV Series,Mystery,movie_0034,2010,51.0,R,Japanese,USA,movie_0034,movie_0034,movie_0034,5.0,58.0,0,2023-09-05,1
658,movie_0659,Little Night,TV Series,Sci-Fi,movie_0034,2009,40.0,TV-14,English,USA,movie_0034,movie_0034,movie_0034,3.0,171.0,1,2025-06-01,0
659,movie_0660,Fire Secret,Movie,Adventure,movie_0034,1990,121.0,PG-13,English,South Korea,8.6,movie_0034,3300259.0,movie_0034,movie_0034,1,2023-12-04,0
660,movie_0661,House Night,Limited Series,Horror,movie_0034,1992,58.0,NC-17,English,South Korea,6.5,movie_0034,movie_0034,3.0,162.0,1,2021-04-22,1
661,movie_0662,Bright Family,Movie,Documentary,movie_0034,1997,65.0,TV-MA,English,USA,7.9,10706001.0,1631334.0,movie_0034,movie_0034,0,2020-09-13,0
662,movie_0663,Phoenix Legend,Limited Series,Biography,movie_0034,2008,32.0,G,English,South Korea,6.5,movie_0034,movie_0034,movie_0034,23.0,1,2025-05-16,0
663,movie_0664,An Princess,Movie,History,Horror,2020,107.0,TV-G,English,USA,6.5,65169386.0,16858783.0,movie_0034,movie_0034,0,2021-08-23,0
664,movie_0665,Legend Dragon,Movie,Biography,Adventure,2009,136.0,TV-MA,French,South Korea,8.7,8291129.0,10411548.0,movie_0034,movie_0034,1,2020-09-13,0
665,movie_0666,Day City,Documentary,Adventure,movie_0034,2014,110.0,R,English,India,9.6,movie_0034,movie_0034,movie_0034,movie_0034,0,2025-04-06,0
666,movie_0667,Empire Story,Movie,Sci-Fi,movie_0034,1995,143.0,TV-G,English,USA,6.7,94034621.0,38879782.0,movie_0034,movie_0034,0,2023-03-06,0
667,movie_0668,Day Journey,Movie,Crime,movie_0034,2013,50.0,TV-PG,Korean,South Korea,3.1,5519943.0,movie_0034,movie_0034,movie_0034,1,2022-02-22,0
668,movie_0669,Dark Phoenix,TV Series,Biography,movie_0034,2012,56.0,PG-13,English,France,6.8,movie_0034,movie_0034,3.0,123.0,0,2023-11-10,0
669,movie_0670,Phoenix Queen,Documentary,Drama,movie_0034,2007,72.0,TV-14,English,India,6.9,movie_0034,movie_0034,movie_0034,movie_0034,0,2021-11-23,0
670,movie_0671,War Storm,TV Series,Animation,movie_0034,2006,57.0,TV-Y,Hindi,USA,6.4,movie_0034,movie_0034,9.0,180.0,0,2022-10-25,0
671,movie_0672,Kingdom Dream,Movie,Biography,movie_0034,2011,152.0,PG-13,French,Canada,5.6,68373.0,5231163.0,movie_0034,movie_0034,0,2023-03-26,0
672,movie_0673,Fire Hero,Documentary,Fantasy,movie_0034,2004,141.0,TV-14,Spanish,UK,8.3,movie_0034,movie_0034,movie_0034,movie_0034,0,2024-04-24,0
673,movie_0674,Storm Night,TV Series,Adventure,Documentary,1997,77.0,TV-Y,Italian,India,7.1,movie_0034,movie_0034,2.0,26.0,0,2022-12-01,0
674,movie_0675,Phoenix Princess,TV Series,Action,movie_0034,2019,76.0,NC-17,German,USA,6.3,movie_0034,movie_0034,movie_0034,73.0,1,2021-08-11,1
675,movie_0676,Dream Hero,Movie,Adventure,Adventure,2004,174.0,TV-Y7,English,France,9.0,416301.0,268961079.0,movie_0034,movie_0034,1,2024-02-04,0
676,movie_0677,Legend Journey,Stand-up Comedy,Adventure,Crime,1991,74.0,TV-MA,Italian,UK,7.7,movie_0034,movie_0034,movie_0034,movie_0034,0,2021-03-03,0
677,movie_0678,Secret Legend,Documentary,Documentary,Family,2005,97.0,TV-Y7,French,USA,movie_0034,movie_0034,movie_0034,movie_0034,movie_0034,0,2023-06-25,0
678,movie_0679,Dark Dragon,Documentary,Horror,movie_0034,2015,87.0,TV-G,English,South Korea,5.2,movie_0034,movie_0034,movie_0034,movie_0034,0,2024-03-10,0
679,movie_0680,Battle Dream,Movie,Thriller,movie_0034,2007,128.0,TV-14,French,USA,7.5,846327.0,36844960.0,movie_0034,movie_0034,1,2024-07-20,0
680,movie_0681,A Family,Stand-up Comedy,Thriller,movie_0034,2015,27.0,PG,Spanish,Canada,7.4,movie_0034,movie_0034,movie_0034,movie_0034,0,2024-11-08,0
681,movie_0682,Old Queen,Movie,Romance,movie_0034,2013,111.0,G,English,South Korea,movie_0034,2615689.0,movie_0034,movie_0034,movie_0034,1,2020-11-11,1
682,movie_0683,Little Dream,Limited Series,Animation,Documentary,1998,61.0,TV-Y7,English,USA,3.7,movie_0034,movie_0034,7.0,120.0,1,2024-07-08,1
683,movie_0684,Dragon Mission,Movie,War,Fantasy,1997,137.0,TV-G,English,USA,4.6,4450850.0,movie_0034,movie_0034,movie_0034,0,2021-01-30,0
684,movie_0685,Family Mystery,Stand-up Comedy,Romance,movie_0034,1999,522.0,TV-G,Korean,USA,5.9,movie_0034,movie_0034,movie_0034,movie_0034,0,2024-12-14,0
685,movie_0686,Night Princess,TV Series,History,War,1998,12.0,TV-14,English,Canada,6.4,movie_0034,movie_0034,11.0,41.0,0,2022-09-21,0
686,movie_0687,Adventure Warrior,TV Series,Crime,movie_0034,2014,47.0,TV-PG,English,USA,8.4,movie_0034,movie_0034,2.0,57.0,0,2021-10-25,1
687,movie_0688,Battle Storm,Movie,Animation,movie_0034,2024,103.0,TV-Y,English,South Korea,4.8,2676591.0,movie_0034,movie_0034,movie_0034,0,2025-07-11,0
688,movie_0689,City Story,Movie,Western,Drama,2006,97.0,TV-Y,English,Germany,movie_0034,movie_0034,movie_0034,movie_0034,movie_0034,0,2022-10-01,1
689,movie_0690,Secret Family,Documentary,Romance,movie_0034,1990,100.0,TV-Y,Hindi,France,5.4,movie_0034,movie_0034,movie_0034,movie_0034,1,2022-11-22,0
690,movie_0691,Dream Adventure,Movie,Fantasy,movie_0034,2014,106.0,TV-PG,English,South Korea,6.4,6586991.0,23899749.0,movie_0034,movie_0034,0,2025-01-05,0
691,movie_0692,Little Phoenix,Movie,Fantasy,movie_0034,2002,83.0,PG-13,English,Germany,6.6,154356219.0,movie_0034,movie_0034,movie_0034,0,2023-02-15,0
692,movie_0693,Storm Kingdom,Movie,Crime,movie_0034,2016,149.0,G,Spanish,USA,movie_0034,movie_0034,movie_0034,movie_0034,movie_0034,1,2023-09-10,1
693,movie_0694,Kingdom Day,Movie,Action,movie_0034,1996,89.0,PG,English,UK,5.9,6072218.0,37239804.0,movie_0034,movie_0034,0,2023-01-14,0
694,movie_0695,Storm Journey,TV Series,Mystery,movie_0034,2013,52.0,PG,Korean,India,6.6,movie_0034,movie_0034,10.0,89.0,0,2021-02-15,0
695,movie_0696,House Empire,Limited Series,Biography,movie_0034,2010,54.0,G,Korean,USA,7.2,movie_0034,movie_0034,10.0,174.0,0,2023-08-19,0
696,movie_0697,Journey Fire,TV Series,Music,movie_0034,2015,38.0,TV-MA,Italian,South Korea,4.0,movie_0034,movie_0034,5.0,65.0,0,2020-08-15,0
697,movie_0698,A Adventure,Movie,Western,Romance,2018,126.0,R,English,USA,4.7,4641680.0,26325930.0,movie_0034,movie_0034,0,2023-06-21,0
698,movie_0699,Our King,TV Series,Western,Family,2007,22.0,PG,English,Canada,8.0,movie_0034,movie_0034,4.0,151.0,0,2022-07-22,0
699,movie_0700,A Secret,Movie,Biography,movie_0034,1995,94.0,G,English,USA,6.3,1080214.0,26058332.0,movie_0034,movie_0034,1,2024-04-09,0
700,movie_0701,Adventure Mission,Limited Series,Animation,History,2012,74.0,NC-17,Hindi,Canada,4.9,movie_0034,movie_0034,2.0,197.0,0,2024-05-08,0
701,movie_0702,Mystery Legend,Movie,Fantasy,movie_0034,2007,87.0,TV-MA,German,UK,movie_0034,55259167.0,210763420.0,movie_0034,movie_0034,0,2021-09-30,0
702,movie_0703,Mystery Legend,Movie,History,movie_0034,1993,128.0,R,English,Germany,5.6,9853801.0,58384599.0,movie_0034,movie_0034,1,2023-12-01,1
703,movie_0704,Dark Mystery,Movie,Western,movie_0034,2000,144.0,PG,English,USA,movie_0034,1579910.0,movie_0034,movie_0034,movie_0034,0,2024-11-06,0
704,movie_0705,House Secret,Stand-up Comedy,Romance,movie_0034,2022,61.0,PG-13,Hindi,USA,movie_0034,movie_0034,movie_0034,movie_0034,movie_0034,0,2025-03-08,0
705,movie_0706,New City,Movie,Drama,Mystery,2011,72.0,TV-PG,English,USA,6.4,602601.0,movie_0034,movie_0034,movie_0034,0,2021-03-05,1
706,movie_0707,Fire Warrior,TV Series,Romance,movie_0034,2003,29.0,R,Korean,India,2.6,movie_0034,movie_0034,3.0,143.0,1,2022-08-16,0
707,movie_0708,My Love,Movie,Music,movie_0034,2012,134.0,PG,English,USA,movie_0034,999917.0,93806.0,movie_0034,movie_0034,1,2022-04-17,0
708,movie_0709,Kingdom Princess,Movie,Sci-Fi,movie_0034,2011,109.0,TV-PG,English,UK,movie_0034,movie_0034,250370.0,movie_0034,movie_0034,0,2022-10-06,0
709,movie_0710,Little Warrior,Movie,Sci-Fi,movie_0034,2002,104.0,TV-MA,French,USA,8.7,1185845.0,80728679.0,movie_0034,movie_0034,0,2024-03-02,0
710,movie_0711,Empire Kingdom,Movie,Drama,Thriller,1963,92.0,G,German,Japan,7.7,3853848.0,movie_0034,movie_0034,movie_0034,0,2023-11-25,0
711,movie_0712,A Day,Movie,Family,movie_0034,1994,28.0,G,Spanish,Canada,movie_0034,319285.0,movie_0034,movie_0034,movie_0034,1,2023-11-22,1
712,movie_0713,Princess Quest,Movie,War,movie_0034,1992,103.0,TV-MA,Spanish,Canada,movie_0034,movie_0034,16977476.0,movie_0034,movie_0034,1,2024-05-02,1
713,movie_0714,House Dream,Limited Series,Adventure,Fantasy,2002,47.0,PG,English,USA,7.0,movie_0034,movie_0034,7.0,108.0,0,2023-11-18,1
714,movie_0715,City Mystery,Movie,Horror,movie_0034,2002,116.0,PG-13,English,USA,5.6,2496199.0,5147384.0,movie_0034,movie_0034,0,2024-11-07,0
715,movie_0716,Love Battle,Stand-up Comedy,War,movie_0034,2022,91.0,R,English,Germany,4.4,movie_0034,movie_0034,movie_0034,movie_0034,0,2020-10-15,1
716,movie_0717,Queen Legend,TV Series,Sport,movie_0034,1995,40.0,TV-Y,French,UK,5.1,movie_0034,movie_0034,14.0,147.0,0,2023-10-17,0
717,movie_0718,Mystery Dream,TV Series,Sci-Fi,movie_0034,2018,35.0,TV-MA,French,USA,7.0,movie_0034,movie_0034,7.0,66.0,0,2025-04-22,0
718,movie_0719,Warrior Dream,Movie,Sci-Fi,Drama,1991,99.0,NC-17,English,Germany,movie_0034,movie_0034,516398028.0,movie_0034,movie_0034,0,2023-10-16,0
719,movie_0720,Legend War,Stand-up Comedy,Western,History,2007,80.0,PG-13,English,USA,6.5,movie_0034,movie_0034,movie_0034,movie_0034,1,2023-11-07,0
720,movie_0721,Dream Dream,TV Series,Horror,movie_0034,2022,37.0,TV-Y,French,USA,5.9,movie_0034,movie_0034,6.0,67.0,0,2024-06-23,0
721,movie_0722,Battle Mission,TV Series,Romance,movie_0034,2024,15.0,TV-MA,Japanese,USA,5.6,movie_0034,movie_0034,3.0,185.0,1,2022-07-13,0
722,movie_0723,House Day,Documentary,Thriller,movie_0034,2000,128.0,TV-MA,Hindi,UK,8.0,movie_0034,movie_0034,movie_0034,movie_0034,0,2025-02-25,0
723,movie_0724,War Story,TV Series,War,movie_0034,2017,26.0,NC-17,English,USA,8.0,movie_0034,movie_0034,6.0,93.0,0,2022-01-24,0
724,movie_0725,Old King,Documentary,Music,movie_0034,2018,110.0,TV-G,Italian,USA,8.1,movie_0034,movie_0034,movie_0034,movie_0034,0,2021-03-20,0
725,movie_0726,The Mystery,Movie,Action,movie_0034,2021,13.0,PG-13,Korean,South Korea,movie_0034,movie_0034,movie_0034,movie_0034,movie_0034,0,2021-01-12,1
726,movie_0727,Last Journey,TV Series,Western,movie_0034,2003,41.0,TV-Y,English,UK,8.2,movie_0034,movie_0034,1,88.0,0,2021-11-22,0
727,movie_0728,Phoenix Day,Stand-up Comedy,Crime,movie_0034,1998,89.0,TV-Y7,English,UK,7.6,movie_0034,movie_0034,movie_0034,movie_0034,0,2025-04-11,0
728,movie_0729,Big Mission,Limited Series,Sci-Fi,Thriller,2011,47.0,PG-13,English,Canada,7.4,movie_0034,movie_0034,5.0,109.0,1,2022-02-03,0
729,movie_0730,Adventure Fire,Documentary,Comedy,movie_0034,2000,91.0,R,Spanish,France,5.1,movie_0034,movie_0034,movie_0034,movie_0034,0,2025-01-19,0
730,movie_0731,House Mission,Movie,Documentary,movie_0034,1998,123.0,TV-Y,English,Canada,8.6,821338.0,2563997.0,movie_0034,movie_0034,1,2024-10-27,0
731,movie_0732,Legend Ice,Stand-up Comedy,Mystery,movie_0034,2000,35.0,TV-PG,English,USA,6.0,movie_0034,movie_0034,movie_0034,movie_0034,1,2021-03-18,0
732,movie_0733,Story Love,Movie,Animation,Action,1992,121.0,TV-PG,English,USA,7.2,1205813.0,359088664.0,movie_0034,movie_0034,0,2024-08-24,0
733,movie_0734,Queen Warrior,TV Series,Adventure,movie_0034,2017,62.0,TV-Y7,English,Canada,6.5,movie_0034,movie_0034,3.0,64.0,0,2024-08-15,0
734,movie_0735,Princess Hero,Documentary,Fantasy,Biography,2001,107.0,PG,German,USA,9.2,movie_0034,movie_0034,movie_0034,movie_0034,0,2024-04-01,1
735,movie_0736,Mystery Legend,Stand-up Comedy,Music,movie_0034,2004,69.0,PG,German,Germany,6.3,movie_0034,movie_0034,movie_0034,movie_0034,0,2021-09-09,1
736,movie_0737,Legend Love,Movie,Comedy,movie_0034,2024,117.0,TV-Y7,Spanish,USA,6.3,3778470.0,57571931.0,movie_0034,movie_0034,0,2021-05-31,0
737,movie_0738,Mission Storm,Movie,Animation,movie_0034,2020,107.0,TV-G,English,USA,movie_0034,5259672.0,10814474.0,movie_0034,movie_0034,0,2025-01-07,1
738,movie_0739,Love Warrior,Movie,Action,movie_0034,2020,121.0,NC-17,Japanese,UK,7.1,3121206.0,3827361.0,movie_0034,movie_0034,1,2024-11-14,0
739,movie_0740,City Mystery,Movie,Animation,movie_0034,2011,119.0,PG,German,USA,5.5,1882096.0,movie_0034,movie_0034,movie_0034,0,2023-07-31,0
740,movie_0741,Our Love,Movie,Mystery,movie_0034,1992,131.0,G,English,UK,4.1,1703864.0,2238705.0,movie_0034,movie_0034,0,2023-04-08,0
741,movie_0742,Battle City,Movie,Thriller,movie_0034,2009,117.0,TV-MA,English,USA,6.3,4127966.0,782958.0,movie_0034,movie_0034,0,2024-10-16,0
742,movie_0743,Phoenix City,Documentary,Documentary,movie_0034,2015,68.0,PG,Korean,Japan,8.1,movie_0034,movie_0034,movie_0034,movie_0034,1,2023-05-29,0
743,movie_0744,A Adventure,Stand-up Comedy,Documentary,movie_0034,1994,49.0,G,English,South Korea,movie_0034,movie_0034,movie_0034,movie_0034,movie_0034,0,2022-04-19,0
744,movie_0745,Warrior Mystery,TV Series,Music,Animation,2000,54.0,TV-MA,English,USA,movie_0034,movie_0034,movie_0034,movie_0034,157.0,0,2025-04-29,1
745,movie_0746,Fire Journey,Movie,Music,movie_0034,1995,82.0,TV-MA,Hindi,USA,0.8,954741.0,movie_0034,movie_0034,movie_0034,0,2025-03-09,0
746,movie_0747,Last King,Movie,Biography,movie_0034,2000,120.0,PG,Japanese,South Korea,9.3,movie_0034,movie_0034,movie_0034,movie_0034,0,2023-04-21,0
747,movie_0748,War Love,Documentary,Western,Sci-Fi,2020,90.0,TV-PG,Italian,South Korea,4.6,movie_0034,movie_0034,movie_0034,movie_0034,1,2024-12-21,0
748,movie_0749,Queen Princess,TV Series,Documentary,Horror,2016,32.0,TV-Y,English,USA,6.1,movie_0034,movie_0034,14.0,155.0,0,2022-03-17,0
749,movie_0750,City Dream,TV Series,History,Romance,2021,17.0,TV-Y,English,USA,5.1,movie_0034,movie_0034,9.0,97.0,1,2024-03-03,0
750,movie_0751,City Secret,Movie,Animation,movie_0034,1997,120.0,TV-MA,German,UK,4.8,19469161.0,movie_0034,movie_0034,movie_0034,0,2024-12-29,0
751,movie_0752,House Story,Movie,Horror,Sci-Fi,2014,98.0,PG-13,English,USA,4.6,movie_0034,379710483.0,movie_0034,movie_0034,1,2021-12-28,0
752,movie_0753,Kingdom Fire,Movie,Action,movie_0034,2002,522.0,PG,English,USA,4.7,3194690.0,33685913.0,movie_0034,movie_0034,1,2021-12-26,1
753,movie_0754,Kingdom Princess,TV Series,Western,Music,2002,38.0,PG-13,Hindi,USA,movie_0034,movie_0034,movie_0034,3.0,94.0,0,2021-08-08,0
754,movie_0755,Adventure Princess,TV Series,Action,movie_0034,2005,67.0,TV-Y7,English,UK,3.7,movie_0034,movie_0034,14.0,35.0,1,2022-06-13,0
755,movie_0756,Dark Day,Documentary,Fantasy,Horror,2002,105.0,PG,Spanish,UK,5.9,movie_0034,movie_0034,movie_0034,movie_0034,1,2025-07-06,0
756,movie_0757,Old Night,Movie,War,movie_0034,1994,128.0,TV-Y,Korean,South Korea,6.2,1188048.0,1810400.0,movie_0034,movie_0034,0,2022-06-27,0
757,movie_0758,Quest Mystery,Documentary,Sport,Thriller,2006,124.0,PG-13,English,USA,7.7,movie_0034,movie_0034,movie_0034,movie_0034,1,2023-08-11,0
758,movie_0759,Legend King,Documentary,Action,Sci-Fi,2012,75.0,PG-13,Spanish,South Korea,8.1,movie_0034,movie_0034,movie_0034,movie_0034,0,2025-02-10,0
759,movie_0760,Empire Love,TV Series,Sci-Fi,movie_0034,2021,43.0,TV-Y7,English,Japan,7.1,movie_0034,movie_0034,8.0,197.0,1,2024-09-23,1
760,movie_0761,Dragon Day,Movie,Sport,movie_0034,2005,88.0,PG,Korean,USA,9.5,1505916.0,movie_0034,movie_0034,movie_0034,1,2025-06-16,0
761,movie_0762,A Mystery,Movie,Family,Western,1997,105.0,R,English,Japan,7.8,2121696.0,movie_0034,movie_0034,movie_0034,1,2021-09-23,0
762,movie_0763,My Dragon,Movie,Comedy,Family,2007,93.0,TV-PG,Japanese,France,9.2,958475.0,1245159.0,movie_0034,movie_0034,0,2023-05-22,1
763,movie_0764,House Day,Documentary,Biography,History,2011,82.0,TV-14,English,USA,movie_0034,movie_0034,movie_0034,movie_0034,movie_0034,1,2024-01-31,1
764,movie_0765,War Phoenix,TV Series,Documentary,movie_0034,2003,439.0,TV-Y,German,USA,movie_0034,movie_0034,movie_0034,7.0,6.0,0,2021-05-12,0
765,movie_0766,Mission Empire,Movie,Fantasy,movie_0034,2000,131.0,TV-Y7,English,UK,8.4,195174.0,movie_0034,movie_0034,movie_0034,1,2021-04-01,1
766,movie_0767,Old Fire,Movie,Mystery,movie_0034,2007,94.0,TV-14,English,USA,6.9,1521182.0,movie_0034,movie_0034,movie_0034,0,2023-07-27,0
767,movie_0768,Hero Secret,Stand-up Comedy,Biography,Music,2007,60.0,PG,Hindi,UK,movie_0034,movie_0034,movie_0034,movie_0034,movie_0034,0,2024-02-26,1
768,movie_0769,King Day,Movie,Music,movie_0034,2016,129.0,TV-Y7,English,Canada,7.7,movie_0034,59950273.0,movie_0034,movie_0034,0,2024-06-24,0
769,movie_0770,Kingdom Dream,Limited Series,Family,Drama,2008,30.0,TV-G,English,USA,5.9,movie_0034,movie_0034,8.0,90.0,0,2022-09-27,0
770,movie_0771,First Quest,Stand-up Comedy,Horror,movie_0034,1992,30.0,NC-17,English,USA,7.2,movie_0034,movie_0034,movie_0034,movie_0034,0,2024-07-26,0
771,movie_0772,The Story,Documentary,Thriller,Fantasy,2012,101.0,PG-13,English,France,5.5,movie_0034,movie_0034,movie_0034,movie_0034,1,2023-09-03,0
772,movie_0773,Dragon Princess,TV Series,Mystery,movie_0034,2022,42.0,G,English,USA,8.8,movie_0034,movie_0034,3.0,191.0,0,2022-12-10,0
773,movie_0774,War Adventure,Movie,War,movie_0034,2015,105.0,TV-PG,English,USA,7.4,39546152.0,334149698.0,movie_0034,movie_0034,0,2020-12-29,0
774,movie_0775,An Empire,Movie,Biography,movie_0034,2002,137.0,TV-Y7,English,South Korea,movie_0034,movie_0034,289539.0,movie_0034,movie_0034,0,2025-04-13,0
775,movie_0776,My Quest,TV Series,Sport,Sci-Fi,2016,38.0,TV-PG,English,USA,8.6,movie_0034,movie_0034,6.0,90.0,0,2023-12-09,0
776,movie_0777,House Dragon,Movie,Comedy,Drama,2018,73.0,TV-Y,English,USA,6.7,movie_0034,movie_0034,movie_0034,movie_0034,1,2023-11-30,0
777,movie_0778,Princess House,TV Series,History,Crime,2012,61.0,PG-13,English,India,movie_0034,movie_0034,movie_0034,movie_0034,15.0,0,2025-07-18,0
778,movie_0779,New Family,Stand-up Comedy,Family,Family,2023,70.0,TV-MA,English,South Korea,7.0,movie_0034,movie_0034,movie_0034,movie_0034,0,2022-12-14,0
779,movie_0780,Dream Warrior,Movie,Romance,Action,1998,93.0,TV-Y,Spanish,USA,10.0,1359172.0,2925013.0,movie_0034,movie_0034,0,2022-07-09,0
780,movie_0781,First House,Documentary,War,movie_0034,2003,86.0,TV-14,English,UK,1.7,movie_0034,movie_0034,movie_0034,movie_0034,1,2021-06-14,0
781,movie_0782,Last Princess,Movie,Crime,movie_0034,2020,98.0,R,Hindi,France,8.0,movie_0034,131032034.0,movie_0034,movie_0034,1,2023-12-21,1
782,movie_0783,Love Journey,Movie,Horror,Animation,2015,109.0,TV-G,Hindi,USA,7.9,23460063.0,256361930.0,movie_0034,movie_0034,0,2025-01-08,0
783,movie_0784,Kingdom Kingdom,Movie,Adventure,movie_0034,2003,111.0,G,German,Canada,3.0,movie_0034,movie_0034,movie_0034,movie_0034,0,2025-01-02,0
784,movie_0785,Dragon Family,TV Series,Adventure,Western,1993,46.0,TV-Y7,English,USA,6.8,movie_0034,movie_0034,7.0,101.0,1,2025-08-01,0
785,movie_0786,War House,Stand-up Comedy,Comedy,movie_0034,2017,82.0,PG-13,German,France,6.4,movie_0034,movie_0034,movie_0034,movie_0034,1,2025-06-08,0
786,movie_0787,An Family,Movie,Animation,movie_0034,1999,11.0,TV-PG,Italian,USA,6.5,movie_0034,3662515.0,movie_0034,movie_0034,0,2024-02-08,0
787,movie_0788,Day Warrior,Stand-up Comedy,Documentary,Animation,2024,44.0,TV-Y7,Spanish,South Korea,6.0,movie_0034,movie_0034,movie_0034,movie_0034,1,2021-10-10,0
788,movie_0789,Adventure Quest,Movie,Action,Drama,1996,123.0,PG,Hindi,UK,5.2,1252871.0,1563002.0,movie_0034,movie_0034,0,2025-02-08,0
789,movie_0790,An Night,Documentary,War,Animation,2020,131.0,TV-Y,English,USA,7.1,movie_0034,movie_0034,movie_0034,movie_0034,0,2025-01-22,0
790,movie_0791,City Fire,TV Series,Documentary,movie_0034,2023,36.0,PG,English,Canada,6.1,movie_0034,movie_0034,3.0,144.0,0,2021-05-06,0
791,movie_0792,Princess King,Movie,Biography,movie_0034,1998,146.0,TV-PG,English,Japan,6.8,2068155.0,57012483.0,movie_0034,movie_0034,0,2025-06-10,0
792,movie_0793,Bright Secret,TV Series,Sport,movie_0034,2022,36.0,TV-Y7,Spanish,USA,6.0,movie_0034,movie_0034,4.0,69.0,1,2022-11-17,0
793,movie_0794,Warrior War,Movie,Sport,movie_0034,1991,102.0,TV-PG,English,Japan,movie_0034,5565586.0,16023137.0,movie_0034,movie_0034,0,2022-10-20,1
794,movie_0795,Big Fire,Movie,Documentary,movie_0034,1993,89.0,TV-Y7,Spanish,USA,5.0,52194839.0,10221506.0,movie_0034,movie_0034,0,2020-12-09,0
795,movie_0796,Bright Mystery,Movie,War,Documentary,1999,140.0,TV-14,English,USA,movie_0034,301637.0,12090436.0,movie_0034,movie_0034,1,2022-12-13,0
796,movie_0797,Fire Night,TV Series,Animation,movie_0034,1990,29.0,TV-MA,Spanish,USA,6.6,movie_0034,movie_0034,9.0,90.0,1,2021-06-06,0
797,movie_0798,Queen Adventure,Movie,Adventure,Comedy,2019,108.0,TV-PG,English,France,5.5,6555080.0,movie_0034,movie_0034,movie_0034,0,2023-08-25,0
798,movie_0799,Fire Secret,TV Series,Crime,movie_0034,1992,39.0,TV-PG,English,USA,8.3,movie_0034,movie_0034,11.0,163.0,1,2023-03-11,0
799,movie_0800,House Fire,Stand-up Comedy,Horror,movie_0034,1990,63.0,TV-PG,English,USA,0.8,movie_0034,movie_0034,movie_0034,movie_0034,0,2021-08-18,0
800,movie_0801,House Legend,Limited Series,Thriller,War,2022,83.0,TV-MA,English,USA,6.3,movie_0034,movie_0034,12.0,22.0,1,2025-04-11,0
801,movie_0802,Day Dragon,TV Series,Adventure,movie_0034,2006,45.0,G,French,South Korea,6.2,movie_0034,movie_0034,2.0,174.0,0,2021-03-13,0
802,movie_0803,Story Mystery,Stand-up Comedy,Action,movie_0034,2004,79.0,TV-Y,Japanese,Japan,movie_0034,movie_0034,movie_0034,movie_0034,movie_0034,0,2022-07-13,0
803,movie_0804,Battle Queen,Movie,Mystery,movie_0034,2000,118.0,TV-Y,English,UK,7.0,movie_0034,movie_0034,movie_0034,movie_0034,0,2025-01-22,0
804,movie_0805,Family Kingdom,Stand-up Comedy,Action,Adventure,1990,70.0,NC-17,English,France,2.9,movie_0034,movie_0034,movie_0034,movie_0034,1,2024-11-23,0
805,movie_0806,Dream Love,TV Series,Mystery,movie_0034,2014,31.0,TV-Y7,English,USA,movie_0034,movie_0034,movie_0034,3.0,113.0,1,2022-01-25,0
806,movie_0807,Mystery Quest,Movie,Sci-Fi,movie_0034,2017,110.0,TV-G,English,UK,7.2,movie_0034,1333829.0,movie_0034,movie_0034,0,2024-12-02,0
807,movie_0808,Ice Storm,TV Series,Fantasy,movie_0034,2006,42.0,TV-G,Japanese,USA,8.4,movie_0034,movie_0034,7.0,159.0,0,2025-04-12,0
808,movie_0809,Kingdom Dragon,Stand-up Comedy,Music,movie_0034,2009,69.0,TV-14,Korean,USA,6.3,movie_0034,movie_0034,movie_0034,movie_0034,0,2020-08-08,0
809,movie_0810,Love Battle,Movie,Documentary,movie_0034,2001,94.0,TV-Y,English,UK,7.5,2350232.0,movie_0034,movie_0034,movie_0034,0,2024-05-09,0
810,movie_0811,Battle King,TV Series,Thriller,Drama,1998,22.0,TV-MA,English,Canada,5.2,movie_0034,movie_0034,13.0,177.0,1,2020-11-24,0
811,movie_0812,Quest Night,Documentary,Music,Action,1992,98.0,R,English,USA,movie_0034,movie_0034,movie_0034,movie_0034,movie_0034,0,2021-07-20,0
812,movie_0813,Secret Night,Movie,Documentary,Drama,2001,146.0,TV-Y7,English,UK,6.3,14288760.0,3455247.0,movie_0034,movie_0034,1,2021-07-08,0
